175,burogebaud,3,2,2019-08
208,bus,3,2,2019-03
177,bvg,3,2,2019-07
139,bvg,3,2,2020-01
125,bvg,3,3,2020-02
207,carsharing,3,2,2019-11
64,chidi,3,2,2019-09
110,construction,3,1,2020-02
73,cov,3,1,2020-03
102,covid,3,3,2020-03
356,coworking,3,3,2019-03
68,csv,3,2,2019-10
519,csv kart,3,3,2020-04
87,dat fur spandau,3,1,2020-01
138,datenforens,3,2,2019-10
185,datenschutz,3,2,2019-03
139,demograph,3,2,2019-02
194,demograph,3,2,2019-05
108,denkmal,3,2,2019-11
70,denkmalschutz,3,3,2019-10
95,deutschland,3,1,2020-05
93,dezibel,3,2,2019-02
97,dgm,3,3,2019-03
111,dgm,3,2,2019-10
299,dgm,3,3,2020-01
77,dgm1,3,2,2019-08
89,die gebaud,3,1,2020-04
222,digital orthophotos auflos 20 cm,3,2,2020-04
123,direction id,3,2,2019-04
102,dom,3,2,2019-07
231,dom,3,2,2020-01
93,dop,3,2,2019-05
160,dop,3,2,2019-06
75,dop,3,1,2019-12
93,dop,3,2,2020-04
111,dop 2016,3,1,2019-08
80,dop 2019,3,1,2019-12
273,e bik,3,2,2020-02
122,e mobillity,3,3,2019-12
248,e mobillity,3,2,2020-02
71,echtzeit,3,1,2019-02
70,eier,3,1,2020-02
88,eingliederungshilf,3,1,2019-05
85,einkauf,3,1,2019-10
177,einkomm,3,2,2019-09
219,einkomm,3,2,2020-05
89,einkomm stadtteil,3,2,2019-11
96,einkomm und einnahm,3,1,2019-09
85,einkommensgrupp,3,1,2020-04
106,einschul,3,2,2020-05
130,einschulbereich,3,2,2019-08
188,einschulbereich,3,3,2020-01
62,einschulungsuntersuch,3,1,2019-02
88,einwohn,3,3,2019-02
204,einwohn,3,3,2020-01
78,einwohn 2015,3,3,2020-03
91,einwohn 2015,3,1,2020-04
69,einwohn 2017,3,3,2019-04
199,einwohn 2017,3,2,2019-05
74,einwohn 2017,3,2,2019-06
113,einwohn in den ortsteil berlin am,3,1,2020-03
179,einwohn lor planungsraum,3,2,2020-04
102,einwohn ortsteil,3,1,2019-04
71,einwohnerdicht,3,3,2019-09
104,einwohnerinn und einwohn mit migrationshintergrund,3,2,2019-02
128,einwohnerinn und einwohn mit migrationshintergrund in berlin in lor planungsraum,3,2,2019-02
68,einwohnerzahl,3,2,2019-04
460,einwohnerzahl,3,3,2020-05
240,einzelhandel,3,2,2019-11
194,eiproduktion,3,2,2020-02
229,elektroladesaul,3,2,2020-05
109,emission,3,2,2019-12
336,empfang,3,3,2019-09
156,energi,3,2,2019-07
70,energi,3,1,2019-12
158,energi wms,3,2,2019-08
103,energieatlas,3,3,2020-01
69,energieverbrauch,3,3,2019-08
83,energieverbrauch,3,2,2019-09
325,energieverbrauchsubersicht,3,3,2020-03
100,entsorg,3,1,2019-07
54,erbbaubelastet grundstuck,3,1,2019-02
82,erhaltungssatz,3,1,2020-05
175,ernst fisch,3,2,2019-07
61,erwerbslosenzahl,3,1,2019-02
209,europawahl,3,2,2019-07
146,europawahl 2019,3,3,2019-04
133,facharzt,3,2,2019-03
106,fahrgast,3,3,2019-11
136,fahrplan,3,3,2019-10
140,fahrplan de vbb berlin brandenburg de,3,2,2019-08
83,fahrplan vbb brandenburg rb 63 de,3,1,2019-08
140,fahrradstand,3,3,2019-12
84,fahrradunfall,3,1,2019-10
204,fahrradverkehr,3,2,2019-12
156,feiertag,3,2,2019-02
203,feiertag,3,2,2019-10
100,feldkapazitat,3,1,2019-11
126,fennpfuhl,3,2,2019-11
101,festival,3,1,2020-04
76,finanz,3,1,2019-09
194,fis,3,3,2019-08
114,fitnesstudio,3,2,2019-11
277,flach bezirk,3,3,2020-04
148,flachennutz,3,2,2020-05
504,flachennutzungsplan,3,3,2019-08
198,flohmarkt,3,2,2020-01
96,flughaf,3,1,2019-08
101,fluglarm bbi,3,2,2019-09
114,flugverkehrsanlag,3,1,2020-05
277,flurstuck,3,2,2020-02
178,flurstuck,3,2,2020-04
95,flurstuckkart,3,1,2019-09
103,flurstuckubersicht karlshorst,3,1,2019-05
119,fluss in der nah der museumsinsel,3,2,2020-01
77,fnp,3,3,2019-03
99,fragebog zur steu erfass,3,1,2020-02
238,frau,3,2,2020-02
85,friedhof,3,1,2019-08
118,friedrichshain,3,1,2020-03
205,friedrichshain kreuzberg,3,3,2019-11
89,funkturm,3,1,2019-12
102,gart,3,2,2019-03
97,gas,3,1,2019-04
98,gebaud shp,3,2,2019-12
259,gebaud shp,3,2,2020-01
96,gebaudealt,3,3,2019-04
107,gebaudenutz,3,1,2019-05
90,gebaudeumriss,3,1,2019-05
101,gebiet,3,1,2020-05
92,geburt in berlin,3,1,2019-09
216,gedenktafel,3,2,2020-02
203,gelandehoh,3,2,2019-03
563,gelandehoh,3,3,2020-02
142,gelandemodell,3,3,2019-05
199,gemark,3,3,2019-07
77,gemark,3,2,2020-02
192,gemark kreuzberg friedrichshain,3,2,2019-08
87,geobasisdat,3,1,2019-04
104,geodat,3,1,2020-01
96,geodat,3,1,2020-05
87,geodat luftbild,3,1,2020-04
71,geodat ortsteil,3,1,2019-03
73,geojson,3,1,2019-02
170,geojson,3,2,2019-06
99,geolog aufbau berlin,3,2,2020-04
55,geolog bohrdat,3,1,2019-02
92,geologi,3,3,2019-08
85,geologi,3,1,2020-05
74,geometri der wahlbezirk,3,1,2019-07
83,geonutzv,3,1,2019-12
255,geoportal,3,2,2019-04
111,geschicht,3,1,2020-05
74,geschlecht alt,3,1,2019-03
127,gesundheitsamt,3,2,2020-04
319,gewalt geg frau,3,3,2019-03
66,gewass,3,2,2019-03
82,gewass,3,2,2019-05
194,gewass,3,2,2019-07
68,gewass,3,2,2020-04
71,gewerb,3,2,2019-04
86,gewerbegebiet,3,1,2019-08
185,gewerbemiet,3,2,2019-04
105,gis,3,3,2019-04
170,gis,3,3,2019-08
152,gis,3,3,2020-04
150,glas,3,3,2019-11
217,grenz,3,3,2019-11
78,grenz,3,2,2020-04
79,grenz,3,1,2020-05
98,grid,3,1,2020-05
168,grun,3,3,2019-11
80,grun,3,2,2020-04
77,grun gebiet,3,1,2019-09
146,grunanlag,3,3,2019-05
57,grunanlag,3,2,2019-12
80,grunau,3,1,2020-05
627,grunbestand,3,3,2020-05
95,grundbuchamt,3,1,2020-04
116,grunddat der schul,3,1,2020-05
154,grundschul,3,3,2019-02
370,grundschul,3,3,2019-08
193,grundung,3,2,2020-03
168,grundwass,3,3,2019-08
70,grundwass,3,1,2019-09
108,grundwass flurabstand,3,1,2020-03
83,grundwass tief um berlin landkart,3,1,2019-07
97,grundwassergleich,3,2,2019-08
86,grundwassergleich,3,2,2020-02
168,grunflach,3,3,2019-12
250,grw,3,3,2020-01
186,gutacht,3,2,2019-07
362,guterverkh,3,3,2020-01
391,haltestell,3,3,2019-03
214,haltestell,3,3,2019-04
175,haltestell,3,3,2019-09
323,haltestell,3,3,2019-12
143,haltestell vbb,3,2,2019-12
100,hamburg bahnhof,3,1,2020-04
120,haushalt,3,2,2019-04
184,haushalt,3,2,2020-01
228,haushaltseinkomm,3,2,2019-09
67,haushaltseinkomm,3,2,2020-02
84,haushaltswirtschaft,3,1,2019-03
109,hauskoordinat,3,3,2019-08
79,hausnumm,3,1,2019-12
81,henningsdorf,3,1,2019-11
160,histor kart,3,2,2019-03
246,hobrechtstrass,3,2,2020-01
75,hochschul,3,1,2019-02
118,hochzeit,3,3,2019-10
237,hoh,3,2,2020-01
192,hotel,3,2,2019-10
275,hotel,3,2,2020-02
89,hotel,3,2,2020-05
242,hund,3,3,2019-10
261,hund,3,2,2020-05
120,immobilienmangement,3,2,2020-02
100,immobilienmarkt,3,1,2019-08
229,inobhutnahm,3,2,2019-11
82,inspir,3,1,2019-11
159,internet,3,3,2020-04
152,invalidenstrass,3,2,2019-06
94,ix 193,3,1,2019-09
200,job,3,2,2020-04
76,json,3,3,2019-10
128,jugend,3,2,2019-06
107,jugend,3,1,2019-11
102,jugend,3,1,2020-04
94,jugendamt,3,1,2020-03
176,k5,3,3,2019-05
115,kampfmittelfind luftbild,3,1,2019-11
179,kart,3,2,2019-05
147,kart vermess,3,2,2019-07
92,kaufkraft,3,2,2019-11
240,kerndatensatz,3,2,2020-03
158,kerngebiet,3,2,2020-01
159,kind,3,3,2020-02
168,kindergart,3,2,2019-09
239,kindergart,3,3,2020-01
113,kindergart,3,1,2020-05
140,kindertagespflegestell,3,2,2020-03
123,kindertagesstatt,3,2,2019-03
328,kindertagesstatt,3,3,2019-11
96,kita,3,2,2019-02
118,kita,3,3,2019-05
69,kita,3,2,2019-12
83,kleingartenanlag,3,1,2019-05
84,kleinraum,3,1,2019-09
481,klimanotlag,3,3,2020-02
101,kml,3,1,2019-07
116,kml,3,1,2019-08
79,kmu,3,1,2019-03
232,kochan,3,2,2020-04
95,koordinat,3,2,2019-03
91,koordinat,3,1,2020-02
162,kreuzberg,3,3,2019-07
77,kreuzberg,3,2,2019-12
165,kriegsluftbild,3,2,2019-12
95,kriminalitat,3,2,2019-05
205,kriminalitat,3,3,2019-09
246,kriminalitat,3,2,2020-03
240,kriminalitat,3,3,2020-05
103,kuckuckstrass 19,3,1,2019-07
59,kunst,3,1,2019-02
179,kunst,3,2,2019-11
115,ladestation,3,2,2019-08
395,ladestation,3,3,2020-01
97,lageplan,3,2,2019-02
87,lageplan,3,1,2019-08
73,lageso,3,1,2020-05
64,lapro,3,2,2019-07
101,larm,3,3,2019-04
70,larm,3,2,2019-07
211,larm,3,3,2020-01
241,las,3,3,2020-03
535,lebensmittel einzelhandel,3,3,2020-03
194,lebenswelt orientiert raum,3,2,2019-06
153,lebenswelt orientiert raum,3,3,2019-09
99,lebenswelt orientiert raum,3,1,2020-01
106,lep,3,1,2019-08
79,lep,3,1,2019-11
70,licht,3,3,2019-08
84,lichtenberg,3,1,2019-06
113,lichtenberg,3,2,2019-09
93,liegenschaft,3,3,2019-08
88,liegenschaftskart,3,1,2019-06
79,liegenschaftskatast,3,2,2020-01
132,liegenschaftskatast,3,2,2020-05
69,lini,3,1,2019-07
84,list beliebt vornam jung,3,1,2019-05
226,list der haufig vornam,3,2,2019-05
95,list der haufig vornam,3,1,2020-01
110,list der haufig vornam,3,1,2020-05
106,list der haufig vornam 2018 friedrichshain kreuzberg,3,1,2019-04
112,lkw,3,1,2020-04
117,locker,3,1,2020-05
111,lod1,3,1,2019-04
183,lod1,3,3,2019-05
154,lohn,3,2,2019-12
99,lor,3,3,2020-05
81,lor einwohn,3,2,2019-03
197,lor kml,3,2,2020-03
68,lor planungsraum,3,1,2020-02
177,lor planungsraum,3,2,2020-04
229,lor planungsraum 2017,3,2,2019-04
212,loschwass auskunft,3,2,2020-05
188,lsa,3,2,2019-12
52,luft,3,2,2019-02
75,luft,3,2,2020-03
70,luftbild,3,2,2019-02
190,luftbild 1945,3,2,2019-12
104,luftbild pankow,3,1,2020-03
81,luftgut,3,1,2020-01
126,luftqualitat,3,2,2019-05
175,luftreinhalteplan,3,2,2020-02
179,madchennam berlin 2018,3,2,2019-12
114,markt,3,2,2019-12
87,marzahn hellersdorf,3,2,2020-02
236,mas,3,2,2019-11
76,mein handy recyceln,3,1,2020-03
147,messstell und schildhorn,3,2,2020-04
148,miet,3,2,2019-03
82,mietendeckel,3,1,2019-12
53,mietpreis,3,2,2019-02
166,mietspiegel,3,2,2019-04
73,mietspiegel,3,2,2019-12
87,migration,3,3,2019-10
92,migrationshintergrund,3,1,2019-05
71,milieuschutz,3,2,2019-07
154,milieuschutzgebiet,3,2,2019-03
98,mischgebiet wallenrod str,3,1,2019-08
119,mitt,3,3,2020-03
182,moabit,3,2,2019-06
106,mobilitat,3,3,2019-09
141,modulbau,3,2,2019-02
134,mokib,3,2,2019-03
121,mokib mokib modular kita baut fur berlin,3,1,2020-03
133,mortalitat,3,2,2019-10
98,mortalitat,3,2,2020-04
120,mull,3,1,2019-11
144,mull,3,3,2020-02
79,mulltrenn,3,2,2019-06
94,muse,3,1,2020-04
237,nam,3,2,2019-04
105,nam,3,1,2019-08
97,nam,3,2,2020-03
48,naturschutzrecht,3,1,2019-02
46,netz,3,3,2019-02
95,neufertstrass,3,1,2019-11
124,neukolln,3,2,2019-03
204,neukolln,3,2,2020-04
111,neukolln sozialhilf,3,1,2020-04
77,niederdorfeld,3,1,2020-04
100,notbetreu,3,2,2020-03
60,odis,3,3,2019-04
65,offent,3,1,2019-03
85,offent altpapiercontain,3,1,2020-02
122,offent beleucht,3,1,2019-11
77,olympiastadion,3,1,2019-11
77,opf,3,1,2019-02
82,opnv,3,3,2019-09
111,orthographi,3,1,2020-02
70,orthophoto,3,1,2019-05
147,ortsteil,3,3,2019-08
97,ortsumfahr ahrensfeld,3,1,2020-01
131,ostberlin,3,2,2019-05
90,pankow,3,3,2019-08
165,pankow,3,3,2019-11
116,paris abkomm,3,2,2019-06
127,park,3,3,2019-05
105,park,3,3,2019-06
167,park,3,3,2020-03
83,parking,3,1,2019-11
431,parkplatz,3,3,2019-04
413,parkplatz,3,3,2019-05
189,parkplatz,3,3,2020-05
241,parkraum,3,3,2019-11
595,parkraumbewirtschaft,3,3,2019-11
78,pdf,3,1,2019-05
72,pegel,3,1,2019-02
91,personal,3,1,2019-08
67,pfleg,3,1,2019-05
99,pflegeeinricht,3,1,2019-05
78,pflegeheim,3,2,2019-03
99,photovolta,3,1,2020-03
123,pkw fuhrerschein,3,1,2020-03
316,planungsraum,3,3,2020-04
108,planunterlag zehlendorf,3,1,2020-05
64,platz,3,3,2019-05
172,plz,3,3,2019-05
86,plz,3,1,2019-10
400,plz,3,3,2020-01
128,plz,3,3,2020-03
74,polizei,3,3,2019-05
88,postleitzahl berlin,3,1,2020-04
87,postleitzahl brandenburg,3,1,2019-09
201,prami,3,2,2020-05
176,preis,3,2,2019-11
140,preis,3,3,2020-01
359,profiskal,3,3,2019-04
103,property,3,1,2020-05
141,qualitat gebaud,3,2,2020-03
79,rad,3,2,2019-08
127,rad,3,3,2019-09
205,rad,3,3,2020-05
152,radfahr,3,3,2019-05
598,radfahr,3,3,2020-03
189,radrout,3,2,2019-08
69,radrout,3,2,2019-10
134,radverkehr,3,3,2019-04
99,radverkehr,3,3,2019-08
73,radverkehrsanlag,3,3,2019-09
132,radverkehrsanlag,3,3,2019-10
136,radweg,3,2,2019-06
98,radweg,3,3,2019-07
185,radweg,3,3,2020-05
215,rbs adress,3,3,2019-05
67,rbs adress,3,2,2020-04
111,rbs block,3,3,2019-05
145,rbs block,3,3,2019-09
248,rbs ortsteil,3,2,2019-04
184,rbz,3,3,2019-07
228,real nutzung,3,3,2019-11
73,regenwass,3,1,2019-10
68,reinickendorf,3,2,2019-05
88,religion,3,2,2019-03
102,religion,3,2,2020-02
119,religion und lebenskundeunterricht,3,1,2019-11
180,religionsgemeinschaft,3,2,2019-03
121,restaurant,3,2,2019-04
245,restaurant,3,2,2019-11
64,richtwert fur stellplatzbedarf,3,1,2019-02
167,road,3,3,2020-05
135,roll,3,2,2020-02
103,rollstuhl,3,1,2019-04
109,rrechtsverordn zum coronavirus,3,1,2020-03
160,sachgrundlos befrist,3,2,2019-12
152,satellit,3,2,2020-05
201,schoneberg,3,2,2019-10
129,schonhorsterstrass,3,2,2019-12
87,schul,3,2,2020-03
91,schulamt friedrichshain,3,1,2019-06
112,schulbau,3,1,2019-08
168,schuless,3,2,2019-04
75,schulsprengel,3,3,2019-04
165,schutzgebiet,3,2,2019-08
209,schwangerschaft,3,2,2019-05
125,schwangerschaftsabbruch,3,2,2019-05
204,schwimmbad,3,2,2019-10
210,scoot,3,3,2019-08
145,sehenswurd,3,2,2020-03
