14,adress,9,3,2019-10
11,adress,25,8,2019-11
331,adress,2,2,2019-12
17,adress,10,4,2020-01
20,adress,10,7,2020-02
44,adress,6,4,2020-03
20,adress,8,4,2020-04
270,adress,2,2,2020-05
246,adress brandenburg,2,2,2019-09
166,adress gml,2,1,2019-05
2,adress inspir,28,2,2019-05
248,adress kitas,4,3,2019-07
114,adressdat,2,1,2019-10
184,adresspunkt,2,1,2019-06
58,adzahl,4,1,2019-10
14,afs,11,4,2019-12
179,afs,2,2,2020-03
92,afs,3,2,2020-04
105,agilis,3,1,2020-03
161,ags,2,1,2019-10
186,airport,2,1,2020-04
219,airport airport,2,1,2020-04
98,akteneinsicht,3,1,2020-02
54,aktenplan,4,1,2019-08
202,aktuell einwohnerzahl,4,3,2019-11
38,aktuell einwohnerzahl,7,4,2020-04
393,aktuell einwohnerzahl von berlin,2,2,2020-04
446,alexanderplatz,2,2,2019-05
84,alk,3,1,2020-04
22,alkis,8,5,2019-02
39,alkis,10,7,2019-03
13,alkis,14,8,2019-04
20,alkis,9,6,2019-05
38,alkis,7,4,2019-06
3,alkis,37,14,2019-07
6,alkis,23,7,2019-08
4,alkis,36,20,2019-09
8,alkis,20,13,2019-10
3,alkis,25,15,2019-11
39,alkis,9,5,2019-12
12,alkis,15,7,2020-01
81,alkis,7,6,2020-02
12,alkis,12,4,2020-03
18,alkis,16,2,2020-04
35,alkis,7,6,2020-05
209,alkis auskunft,2,1,2020-03
45,alkis berlin,5,1,2020-02
107,alkis berlin,3,1,2020-05
199,alkis download,2,1,2020-05
163,alkis flurstuck,2,1,2019-10
41,alkis gebaud,5,2,2019-04
97,alkis gebaud,3,2,2019-06
260,alkis gemeind,3,2,2019-11
331,alkis grundstuck berlin,2,2,2019-06
166,alkis kart,2,2,2020-01
447,alkis katasterkart,2,2,2019-09
754,alkis strass,2,2,2020-04
244,alkis wfs,2,1,2019-03
109,alkis wfs,2,1,2019-10
138,alkis wfs,2,1,2020-01
236,alkis wfs,2,1,2020-03
202,alkohol,2,1,2019-06
142,alkohol,2,1,2019-08
9,alleinerzieh,10,4,2019-02
82,alleinerzieh,3,1,2019-06
102,alleinerzieh,3,2,2019-08
67,alleinerzieh,4,2,2020-01
106,alleinerzieh,5,3,2020-03
189,alleinerzieh 2018,2,1,2020-03
65,alleinerzieh neukolln,3,2,2019-02
126,alt,2,2,2019-04
117,alt,3,3,2019-05
132,alt,3,2,2019-06
51,alt,4,3,2019-09
33,alt,6,3,2019-11
23,alt,8,3,2019-12
183,alt,3,2,2020-01
19,alt,7,4,2020-04
156,alt,4,4,2020-05
174,alt arbeitnehm,2,1,2019-08
305,alt der bevolker in reinickendorf,2,2,2019-02
44,alt friedhof wuhlgart,4,1,2019-07
103,alt glienick grund,2,1,2019-02
246,alt hof,2,2,2019-08
224,alt mensch,2,1,2019-04
164,alt spreeverlauf,2,1,2020-04
174,altbezirk,2,2,2019-10
101,altersarmut,3,1,2019-05
121,altersarmut,3,2,2019-09
248,altersarmut,2,1,2020-01
102,altersarmut,3,1,2020-05
81,altersgrupp,3,1,2019-07
206,altersstruktur,3,3,2019-05
115,altersstruktur,3,2,2020-05
221,altglas,2,2,2019-03
235,altglas,2,1,2019-05
85,altglas,3,1,2019-09
174,altglas,2,1,2019-11
105,altglas,3,1,2020-01
247,altglascontain,2,1,2019-05
119,altglascontain,2,2,2019-12
537,altkleid,2,2,2020-01
25,altlast,10,3,2019-08
63,altlast,5,2,2020-05
227,altpapiercontain,4,2,2020-02
82,am bauerse strreinigungsklass,3,1,2019-03
204,am hegewinkel,2,1,2019-03
187,ampel,4,2,2019-06
52,ampel,6,5,2019-09
156,ampel,2,1,2019-11
46,ampel,4,1,2020-03
79,amt fur statist,3,1,2019-10
246,amt fur statist,2,1,2019-11
1,amt fur statist,80,4,2019-12
82,amt fur statist,3,1,2020-03
234,amt fur statist,2,1,2020-04
244,analys dat,2,1,2019-11
118,analysendat anion,2,1,2019-09
213,anand restaurant,2,1,2019-04
217,anderungsbeschluss zweckentfremdungssatz,4,2,2019-05
196,angebotsmiet,2,2,2019-02
142,animal shelt,2,1,2019-11
205,anlag,2,1,2020-01
91,anlag,3,1,2020-03
154,anlegestell,2,1,2020-02
201,anmeld grundschul,3,2,2019-03
130,anna segh str,2,1,2019-10
165,anschrift,2,1,2020-04
244,anteil,2,1,2020-02
283,anteil fahrrad,2,1,2020-02
201,anteil radfahr,4,2,2020-02
134,anwohn,2,2,2019-11
35,api,4,1,2019-02
343,api,2,2,2019-03
7,api,11,4,2019-04
143,api,3,2,2019-09
151,api,3,2,2019-10
69,api,4,2,2020-01
161,api,2,2,2020-02
30,api,6,2,2020-04
59,api,6,4,2020-05
296,apothek,2,2,2019-07
64,apothek,3,1,2019-10
119,apps,2,2,2020-05
70,arbeit,3,2,2019-06
103,arbeit,2,1,2019-10
117,arbeit,2,1,2020-01
247,arbeit,2,1,2020-02
84,arbeit or behinder,3,1,2020-03
226,arbeitnehm,2,1,2020-04
14,arbeitslos,12,4,2019-04
15,arbeitslos,14,8,2019-06
198,arbeitslos,2,2,2019-07
181,arbeitslos,5,4,2019-09
42,arbeitslos,7,3,2019-10
25,arbeitslos,8,2,2019-11
162,arbeitslos,4,3,2019-12
208,arbeitslos,6,5,2020-03
656,arbeitslos,2,2,2020-05
254,arbeitslos 2016,2,1,2020-03
247,arbeitslos berlin,2,1,2019-07
736,arbeitslosenquot,4,4,2019-03
41,arbeitslosenquot,5,1,2019-07
176,arbeitslosenquot,2,1,2019-09
170,arbeitslosenquot,3,2,2019-10
353,arbeitslosenquot,2,2,2020-02
171,arbeitslosenquot,3,2,2020-05
246,arbeitslosenquot arbeitslosenquot in berlin nach bezirk,2,1,2019-07
97,arbeitslosenquot in berlin nach bezirk,3,1,2019-07
192,arbeitslosenstatist,2,1,2019-09
31,arbeitslosenstatist,5,2,2019-10
220,arbeitslosenstatist,2,1,2020-03
543,arbeitsplatz,2,2,2020-04
279,arbeitszufried,2,1,2020-02
267,arm,2,2,2020-04
98,armut,4,3,2020-01
203,armut,2,1,2020-05
193,armutsquot berlin hohenschonhaus,2,1,2019-05
117,arzt,2,1,2019-04
476,arzt,2,2,2019-09
129,arzt,3,3,2019-10
152,arzt,4,2,2019-11
376,arzt,2,2,2020-04
136,arzt,2,1,2020-05
142,arzt gesundheitsindikator,2,1,2020-04
89,arzt lichtenberg,3,2,2019-02
522,arztedicht,3,3,2019-11
668,arztversorg,2,2,2020-04
105,asyl,3,1,2019-05
168,asylblg,2,1,2019-03
162,asylblg,2,1,2019-06
183,athiop orthodox kirch,2,1,2020-04
113,atkis,2,1,2019-03
164,atkis,2,1,2019-04
9,atkis,11,2,2019-05
56,atkis,5,4,2019-07
10,atkis,11,1,2019-08
76,atkis,3,1,2020-02
163,atkis,3,2,2020-05
540,atkis geholz,2,2,2019-07
178,atkis hund,4,2,2019-10
164,atkis strass,2,1,2019-12
147,atkis wfs,2,1,2020-01
37,atlas,6,2,2019-08
174,atlas,2,1,2020-02
79,atlas fur grz,3,1,2019-04
92,atom,3,1,2019-06
209,atom,2,1,2019-08
258,atom,2,2,2019-11
51,atz,4,1,2019-08
164,aufgrabemeld,2,1,2020-01
109,auflist der glaubig,2,2,2019-05
174,aufnahmeprogramm,2,2,2019-07
252,aufsichtsrat,2,1,2020-02
129,aufzug,2,1,2020-03
69,auktion,3,1,2019-02
335,ausbild,2,2,2019-11
181,ausgab lehr,2,1,2019-04
170,ausgleichsfach,4,2,2019-09
216,ausgleichsfach fur kleingartenkoloni,2,1,2019-09
107,auskunft aus dem liegenschaftskatast,3,1,2020-03
182,ausland,3,2,2019-03
172,ausland,2,2,2019-04
22,ausland,7,2,2019-08
10,ausland,10,1,2019-12
92,ausland,3,1,2020-02
212,ausland einwohn,2,1,2019-04
18,ausland einwohn,11,3,2020-02
256,ausland student,2,1,2020-05
94,auslanderanteil de,2,1,2019-02
157,ausschreib,4,3,2019-12
100,ausschreibungsverfahr,2,1,2019-12
188,ausstatt,2,1,2019-10
218,ausstell,2,1,2020-04
158,australia,2,1,2020-02
205,auto,2,1,2019-05
642,auto,2,2,2019-10
118,auto,3,1,2020-05
677,autobahn,2,2,2019-03
150,automatic publication risk,2,1,2019-04
113,autounfall,2,2,2020-02
178,avus,2,1,2019-12
236,b plan,2,2,2019-07
538,ba,2,2,2020-02
40,ba fk berlin de,6,1,2020-05
41,baby,4,2,2019-02
222,babynam,4,3,2020-02
158,bad,2,1,2019-02
155,bad,3,3,2019-04
539,bad,2,2,2019-05
153,bad,2,1,2019-06
230,bad,2,1,2019-07
202,bad wurttemberg volksf,2,1,2019-10
159,badegewass,2,2,2019-10
601,badese,2,2,2019-06
38,badestell,4,3,2019-02
221,badestell,2,2,2019-04
78,badestell,3,2,2019-06
118,badestell,4,3,2019-08
118,badestell,4,3,2019-11
489,badewasserqualitat,2,2,2020-01
251,bae sgb ii per,2,1,2020-03
186,bahn,2,1,2019-04
192,bahn,2,2,2019-07
157,bahn,3,3,2019-08
72,bahn,3,3,2019-09
356,bahnhof,2,2,2019-10
265,bahnhof,3,2,2019-11
131,bahnhof,2,1,2020-04
214,bank,4,3,2019-06
255,bank,2,1,2020-02
187,bar,2,1,2019-05
429,bar,2,2,2019-09
341,bar,2,2,2019-11
230,bar,3,2,2020-02
501,bar,2,2,2020-03
190,barri,2,1,2019-04
175,barroom,2,1,2019-11
316,basis dlm,2,2,2019-12
7,basis dlm,11,1,2020-01
328,basiskorrektur 2019,2,2,2019-07
127,bau,2,2,2019-04
192,bau sanier,2,1,2019-04
242,bauabfall,2,1,2019-03
108,bauamt,3,2,2019-08
328,bauantrag,2,2,2019-02
241,bauantrag,2,1,2019-03
266,baublock,2,2,2019-04
114,baublock,3,2,2019-09
458,baublock,2,2,2019-10
114,baublock,4,4,2020-01
61,baufertigstell,7,3,2019-05
530,baufertigstell 2012 2017,2,2,2019-05
524,baufertigstell and 2012 or or 2017,2,2,2019-05
102,baugrund,3,1,2020-01
433,baugrund,2,2,2020-02
110,baugrundkart,3,2,2019-11
749,baujahr,2,2,2019-03
218,baujahr immobili,2,1,2020-05
60,baum,5,5,2019-03
145,baum,2,2,2019-04
71,baum,6,5,2019-05
525,baum,2,2,2019-07
33,baum,8,6,2019-08
38,baum,9,7,2019-09
99,baum,6,5,2019-10
54,baum,12,10,2019-11
32,baum,12,6,2019-12
575,baum,2,2,2020-01
288,baum,3,3,2020-03
70,baum,9,9,2020-04
20,baum,12,6,2020-05
125,baum wfs,3,2,2019-03
222,baumat,2,1,2019-08
59,baumbestand,6,3,2019-09
71,baumbestand,5,3,2019-11
148,baumbestand,2,1,2019-12
71,baumbestand,3,3,2020-02
88,baumbestand,3,1,2020-03
244,baumbestand berlin,2,1,2019-07
203,baumbestand berlin,4,2,2019-08
627,baumkatast,2,2,2020-04
91,baumstandort,3,1,2019-04
158,baunutzungsverordn 1956,2,1,2020-03
151,baunvo,4,2,2019-11
535,baunvo,2,2,2020-01
211,bauordn,2,1,2019-06
297,bauordn,2,2,2020-04
182,baupreisindex,2,1,2020-04
135,baustein,2,2,2019-11
211,bauwerk,2,1,2019-04
64,bdom,4,2,2020-04
143,be dop 2016,2,2,2020-04
140,beamt,2,1,2019-02
246,beamt,2,1,2019-03
102,beamt,3,1,2019-11
200,beamtenbesold,2,1,2019-08
442,bebau,2,2,2019-05
115,bebau,2,1,2019-07
94,bebau,3,1,2019-08
214,bebauungsplan aufstellungsbeschluss,2,1,2020-03
190,bebauungsplan berlin,2,1,2020-01
90,bebauungssplan,5,3,2019-03
195,bebauungssplan,4,2,2019-05
117,bebauungssplan,3,2,2019-06
167,bebauungssplan,4,4,2019-07
668,bebauungssplan,3,3,2019-08
53,bebauungssplan,6,3,2019-10
92,bebauungssplan,2,1,2019-12
131,bebauungssplan,6,4,2020-02
174,bebauungssplan,2,2,2020-03
171,bebauungssplan,4,3,2020-04
81,bebauungssplan,3,1,2020-05
293,bedarfsgemeinschaft,2,2,2019-07
165,beelitz routenplan,2,1,2020-02
122,beelitz routenplan busruot or beelitz,2,1,2020-02
131,begegn or fussverkehr,2,1,2019-03
181,begegnungszon,4,2,2019-03
76,behinder,3,1,2019-06
133,behinder,2,1,2020-04
223,behindertenparkplatz,2,2,2019-09
141,behindertenparkplatz,2,2,2020-02
146,bei pflegegeld anspruch auf berlin pass,2,1,2020-04
415,beihilf,2,2,2019-06
381,beihilf,2,2,2020-01
104,beliebt nam,3,1,2020-05
54,beliebt vornam,4,1,2019-05
72,beliebtestn,3,2,2020-05
239,belrin,2,1,2019-03
789,bereichsentwicklingsplan,2,2,2020-05
100,berg,4,2,2019-03
35,bericht,7,2,2020-02
172,bericht uber die gesundheit situation von frau die gesund jed frau und jed mann ist abhang von sozial okonom beruf und materiell beding lebenssituation,3,2,2020-02
153,bericht uber die gesundheit situation von frau in berlin,2,1,2020-02
31,berlin,7,3,2019-07
67,berlin,3,2,2019-09
46,berlin,4,2,2019-10
368,berlin,2,2,2020-01
9,berlin,17,5,2020-02
148,berlin,3,3,2020-04
74,berlin 1650,3,1,2019-02
103,berlin 1940,3,1,2019-09
160,berlin 1940,2,1,2020-05
88,berlin 1945,3,1,2019-10
105,berlin adress,3,1,2019-07
299,berlin allianzn,2,2,2019-09
338,berlin bevolker,2,2,2019-05
63,berlin bezirk,3,2,2019-10
105,berlin bezirk,4,2,2019-11
74,berlin bezirk,3,1,2020-03
50,berlin bezirksgrenz,4,1,2019-03
216,berlin de,3,3,2019-08
260,berlin fahrradunfall,2,2,2020-01
140,berlin galeri,2,1,2019-09
176,berlin heizungsprogramm,2,1,2019-06
89,berlin hermsdorf wickhofgrab,3,1,2019-07
121,berlin k5,3,3,2019-11
65,berlin k5,3,1,2019-12
156,berlin k5,2,1,2020-01
112,berlin k5,3,1,2020-03
38,berlin k5,8,2,2020-05
55,berlin kanaldeckel,4,1,2020-03
170,berlin lageplan,2,1,2019-07
236,berlin landkart 1900,4,2,2020-02
75,berlin lichtenberg,3,1,2019-05
70,berlin mau,3,1,2019-03
405,berlin mau,2,2,2019-04
362,berlin mau,2,2,2019-07
108,berlin mau,2,1,2019-09
30,berlin mau,14,9,2019-10
121,berlin mau,5,3,2020-02
52,berlin mau,6,3,2020-05
151,berlin mietspiegel,2,1,2019-04
126,berlin mitt nam,2,1,2019-12
71,berlin population,3,2,2020-04
472,berlin raumlich einheit,2,2,2019-12
145,berlin schloss,2,1,2019-06
169,berlin spandau,2,1,2019-07
112,berlin stadtplan,4,2,2020-05
86,berlin stadtschloss,3,1,2019-06
150,berlin statttaub schutz berlin or statdtaub kein schadling,2,1,2019-06
37,berlin strass,4,1,2019-02
159,berlin strass,3,2,2019-04
195,berlin strass und volksf 2019,2,1,2019-04
171,berlin strassenverzeichnis,2,1,2019-03
75,berlin um 1690,4,2,2019-07
54,berlin wasserbetrieb,4,1,2019-04
114,berlin wasserbetrieb,2,1,2019-07
161,berlin wasserbetrieb,2,1,2019-09
41,berlin wasserbetrieb,5,1,2019-11
83,berlin wfs,3,2,2019-06
166,berlin wilmersdorf glascontain,2,1,2020-05
169,berlin wunsdorf,2,1,2019-11
93,berlin wunsdorf waldstadt,3,1,2019-11
236,berlin zoom,2,1,2019-08
442,berlinonlin,2,2,2019-06
274,berlinonlin,3,2,2019-11
210,berlinonlin,2,1,2020-04
147,berlinonlin,4,2,2020-05
53,berlinpass,5,3,2019-03
375,berufskrank,3,3,2019-03
442,berzik,2,2,2019-07
90,beschaftigt,2,1,2019-02
33,beschaftigt,5,1,2019-10
44,beschaftigt,5,2,2020-04
127,bescheinigungsbehord,2,1,2019-07
157,beschluss,4,2,2019-02
286,beschluss,2,1,2020-02
218,beschluss des berlin senat 1994,2,1,2019-03
223,beschluss des berlin senat vom 22 februar 1994,2,1,2019-03
766,beschluss liegenschaft,2,2,2019-05
39,beschluss v 2018,4,1,2019-02
141,beschluss wiss,2,1,2019-05
101,beschlussfass senat feststell der aussergewohn stadtpolit bedeut fur gebiet siem innovation campus,2,1,2019-12
244,besold,2,1,2019-04
227,besoldungserhoh 2019,2,1,2019-04
154,bestand,2,1,2019-09
57,besucherzahl,7,5,2020-01
137,beteil,2,1,2019-04
209,beteiligungsdat,2,1,2019-11
87,beteiligungsdatenbank,7,5,2019-11
115,betreibervertrag,2,2,2019-03
160,beuck gymnasium,2,1,2020-03
113,bevolker,4,4,2019-02
4,bevolker,19,4,2019-03
393,bevolker,2,2,2019-04
39,bevolker,9,7,2019-05
26,bevolker,6,2,2019-06
28,bevolker,9,7,2019-07
161,bevolker,3,3,2019-08
54,bevolker,4,3,2019-09
112,bevolker,3,3,2019-10
68,bevolker,4,2,2019-12
71,bevolker,3,1,2020-01
179,bevolker,2,2,2020-02
464,bevolker,2,2,2020-03
623,bevolker,2,2,2020-04
309,bevolker 2018,2,2,2019-02
61,bevolker berlin,3,1,2019-03
79,bevolker lor,3,1,2019-07
61,bevolker lor,4,1,2019-09
188,bevolkerungsdicht,2,2,2019-05
222,bevolkerungsdicht,2,2,2019-07
81,bevolkerungsdicht,4,3,2019-10
208,bevolkerungsdicht,4,2,2020-01
185,bevolkerungsdicht,2,2,2020-02
67,bevolkerungsdicht,8,5,2020-03
265,bevolkerungsdicht,2,2,2020-04
140,bevolkerungsentwickl 2014 2030,2,1,2019-10
171,bevolkerungsentwickl 2014 2030 bevolker or 2030 or berlin or neukolln,2,1,2019-10
96,bevolkerungsprognos,3,2,2019-03
205,bevolkerungswachstum prognos,2,1,2020-03
201,beweg,2,1,2019-09
67,bewegungsangebot,3,2,2019-10
112,bewohn steglitz zehlendorf,2,2,2019-07
36,bezirk,9,7,2019-02
5,bezirk,26,18,2019-03
8,bezirk,13,7,2019-04
21,bezirk,12,7,2019-05
9,bezirk,16,10,2019-06
7,bezirk,27,11,2019-07
26,bezirk,13,9,2019-08
63,bezirk,7,6,2019-09
5,bezirk,22,9,2019-10
13,bezirk,17,12,2019-11
35,bezirk,15,8,2019-12
29,bezirk,10,6,2020-01
28,bezirk,15,11,2020-02
17,bezirk,13,11,2020-03
27,bezirk,15,10,2020-04
24,bezirk,12,7,2020-05
658,bezirk alkis,2,2,2019-11
235,bezirk berlin,4,2,2020-02
179,bezirk einwohn,3,3,2019-10
122,bezirk mitt,2,1,2019-04
36,bezirk mitt,7,3,2019-09
576,bezirk planungsraum bezirksregion prognoseraum,2,2,2020-04
132,bezirk shapefil lor,2,1,2019-02
544,bezirk shp,2,2,2019-03
227,bezirk shp,2,1,2019-05
165,bezirk shp,3,2,2019-06
166,bezirk wfs,2,2,2019-11
123,bezirksamt,2,1,2019-09
279,bezirksamt,3,2,2019-11
36,bezirksamt friedrichshain kreuzberg von berlin vermess,14,6,2019-07
197,bezirksamt pankow,2,1,2019-08
593,bezirksamtbeschluss,2,2,2019-06
138,bezirksgrenz,4,3,2019-03
186,bezirksgrenz,3,2,2019-05
67,bezirksgrenz,4,3,2019-06
52,bezirksgrenz,4,1,2019-07
611,bezirksgrenz,2,2,2019-08
50,bezirksgrenz,7,5,2019-10
24,bezirksgrenz,17,7,2019-11
130,bezirksgrenz,5,5,2019-12
180,bezirksgrenz,4,3,2020-03
114,bezirksgrenz,3,1,2020-04
65,bezirksgrenz,4,2,2020-05
666,bezirksgrenz wfs,2,2,2020-05
36,bezirkskart spandau,6,1,2019-08
56,bezirksregion,4,1,2019-04
151,bezirksregion,2,1,2019-08
198,bezirksregion,2,1,2020-03
349,bezirksregion,3,3,2020-04
50,bezirksregion von treptow kopenick,3,1,2019-02
94,bib,3,1,2019-06
227,biblio,2,1,2019-03
135,bibliothek,2,2,2019-03
215,bibliothek,2,1,2019-04
161,bibliothek,2,1,2019-07
62,bibliothek,6,3,2019-09
390,bibliothek,2,2,2019-11
278,bibliothek,2,2,2020-01
157,bibliothek,3,2,2020-02
190,bibliothek,3,2,2020-03
146,bici,2,1,2019-11
170,biciclos,2,1,2020-05
169,bicycl,2,1,2019-05
157,bicycl,2,2,2020-05
99,bien,3,1,2019-04
337,bier,2,2,2019-06
205,bier,2,1,2020-02
464,biergart,2,2,2019-07
121,biergart,2,1,2020-01
94,bik,5,4,2019-05
301,bik,2,2,2019-09
153,bik,2,2,2019-10
52,bik sharing,4,1,2019-10
208,bildung,2,1,2020-02
52,bildung,4,1,2020-04
162,bildung,3,2,2020-05
488,bildung berlin,2,2,2019-06
561,bildungsniveau,2,2,2020-02
124,bilianz,2,1,2019-12
123,bilianz berlin,2,1,2020-01
109,bimschg,2,1,2019-06
213,bimschg antrag,3,2,2020-03
78,biodiversitat,3,1,2019-08
174,biomass,2,1,2020-05
81,biomull,3,2,2019-06
65,biotop,5,2,2019-07
128,biotop,4,2,2019-10
438,biotop und artenschutz,2,2,2019-07
25,biotop und artenschutz biotop und artenschutz,6,1,2019-07
265,bip,2,1,2020-05
176,bip brandenburg stadt,2,1,2020-02
158,birkenstrass ecl bredowstrass,2,1,2019-06
256,blei wms,2,1,2019-11
110,bleibtreu,2,2,2019-03
47,blindang,4,1,2020-03
68,blindang pankow,4,1,2020-03
234,bln pflzvv,2,1,2019-05
10,block,16,4,2019-02
23,block,11,4,2019-03
65,block,4,4,2019-04
23,block,7,1,2019-06
56,block,6,3,2019-08
55,block,6,2,2019-09
23,block,10,2,2019-10
115,block,3,2,2019-12
12,block,24,6,2020-02
8,block,27,4,2020-03
53,block,5,2,2020-04
80,block und blockteilflach basis,3,1,2019-06
259,blockflach,2,1,2020-02
204,blockkart,2,1,2020-02
97,blockkart,4,2,2020-04
55,blockkart,4,1,2020-05
90,blockteilschlussel berlin weissense,4,2,2019-10
217,blum,2,1,2019-03
215,blum blum,2,1,2019-03
245,blum e,2,1,2019-03
172,blumenberg damm,2,1,2019-07
5,bod,11,1,2019-04
48,bod,4,1,2019-05
61,bod,5,2,2019-08
122,bod,3,2,2019-09
20,bod,7,3,2019-10
99,bod,3,1,2019-11
30,bod,5,3,2019-12
77,bod,3,1,2020-01
4,bod wms,17,3,2019-11
58,bod wms,3,3,2019-12
100,bodenart,3,1,2020-01
181,bodengesellschaft,2,1,2019-08
111,bodengesellschaft,5,2,2019-11
210,bodenkart altlast,2,1,2019-04
47,bodenrichtwert,9,6,2019-03
77,bodenrichtwert,7,4,2019-07
19,bodenrichtwert,10,4,2019-08
50,bodenrichtwert,7,3,2019-09
36,bodenrichtwert,6,3,2019-10
148,bodenrichtwert,2,2,2019-11
9,bodenrichtwert,10,2,2019-12
33,bodenrichtwert,9,3,2020-02
5,bodenrichtwert,15,3,2020-03
12,bodenrichtwert,11,4,2020-04
109,bodenrichtwert,4,2,2020-05
184,bodenrichtwert 01 01 2020,2,2,2020-04
107,bodenrichtwert 2020,3,2,2020-04
324,bodenrichtwert berlin 2018,2,2,2019-06
195,bodenrichtwert bodenrichtwert,2,1,2019-09
126,bodenrichtwert grunewald,2,1,2019-08
173,bodenrichtwertatlas,2,1,2019-04
91,bodenrichtwertatlas,3,1,2019-05
164,bordstein,2,1,2020-03
243,boris,2,2,2020-04
184,bornheim,2,1,2019-12
129,boschung,5,4,2019-09
110,boundary,3,1,2019-04
226,brachflach,2,1,2020-01
176,branch,2,1,2020-01
394,brandenburg,2,2,2019-04
18,brandenburg,8,3,2019-08
56,brandenburg,4,1,2019-10
36,brandenburg,6,1,2020-05
45,brandschutz,3,2,2019-02
321,brasilian,2,2,2020-02
71,breakdanc,3,1,2019-12
147,breitband,2,2,2019-11
12,breitband,12,2,2019-12
47,breitband,5,3,2020-02
23,breitband,7,3,2020-04
46,breitband,5,3,2020-05
245,breitbandverfugbar gewerb berlin lor,4,2,2020-05
54,breitbandversorg,4,1,2020-03
159,breitbandversorg,3,2,2020-05
226,breitscheidplatz,4,3,2020-02
62,brennpunktschul,3,1,2019-10
351,briefkast,2,2,2020-03
132,briefkast standort,3,2,2020-03
441,briefwahlbezirk,2,2,2019-07
138,briefwahlbezirk,3,2,2020-02
181,bruck,2,1,2020-04
58,brunn,3,2,2019-02
159,brunn,4,2,2019-03
158,brunn,2,2,2019-05
