92,sepa lastschriftverfahr,5,3,2019-03
41,sgb ii,5,1,2019-05
54,shapefil station,5,2,2019-12
38,shp,5,2,2019-04
40,shp,5,2,2020-02
45,soforthilf ii,5,2,2020-05
45,solar,5,1,2019-05
46,sozialatlas,5,1,2019-11
49,sozialstrukturatlas,5,2,2019-09
254,sozialstrukturatlas,5,3,2020-05
84,spandau,5,4,2019-11
115,sport,5,2,2020-03
92,sport,5,4,2020-05
67,stadtbezirk,5,3,2019-07
42,stadtteil,5,5,2019-03
246,startup,5,4,2020-02
32,statist block,5,1,2019-06
110,statist block,5,2,2019-08
76,statist gebiet,5,3,2020-01
241,stolperstein,5,4,2020-02
75,strass,5,3,2019-10
82,strass 52a,5,2,2019-07
73,strassenbaumpflanz,5,5,2020-02
85,strassennam,5,3,2020-03
81,strassennam list,5,3,2020-03
43,strat larmkart 2017,5,1,2019-08
40,sudwestkorso,5,1,2019-09
34,temperatur,5,1,2019-10
89,toilett,5,4,2020-01
66,tourismus,5,5,2020-04
41,tourismus nachhalt,5,1,2019-06
39,trinkbrunn,5,3,2019-06
94,umsetz or transparent or liegenschaftspolit,5,2,2019-07
66,unfall,5,4,2019-05
95,vbb gtfs,5,2,2019-08
39,verkehr wms,5,1,2019-09
50,verlauf der berlin mau,5,1,2019-11
39,vermess at ba fk berlin de,5,5,2019-11
38,vermess at ba fk berlin de,5,4,2020-02
69,viertel,5,3,2020-04
130,vornam 2018,5,3,2019-05
47,wahl,5,4,2019-05
102,wahlbezirk 518,5,2,2019-05
43,wald,5,2,2020-05
90,wass,5,3,2020-02
89,wass,5,3,2020-03
26,wasserbetrieb,5,2,2019-02
47,weihnachtsmarkt,5,2,2019-07
44,wikipedia,5,1,2019-09
34,wms,5,3,2019-04
47,wochenmarkt berlin,5,2,2019-02
86,wohnbauflach,5,2,2020-03
57,wohndau,5,2,2020-02
47,wohnein,5,2,2019-09
37,wohnlag,5,3,2019-12
44,adress,6,4,2019-08
44,adress,6,4,2020-03
33,alt,6,3,2019-11
52,ampel,6,5,2019-09
30,api,6,2,2020-04
59,api,6,4,2020-05
208,arbeitslos,6,5,2020-03
37,atlas,6,2,2019-08
40,ba fk berlin de,6,1,2020-05
71,baum,6,5,2019-05
99,baum,6,5,2019-10
59,baumbestand,6,3,2019-09
53,bebauungssplan,6,3,2019-10
131,bebauungssplan,6,4,2020-02
52,berlin mau,6,3,2020-05
26,bevolker,6,2,2019-06
36,bezirkskart spandau,6,1,2019-08
62,bibliothek,6,3,2019-09
25,biotop und artenschutz biotop und artenschutz,6,1,2019-07
56,block,6,3,2019-08
55,block,6,2,2019-09
36,bodenrichtwert,6,3,2019-10
36,brandenburg,6,1,2020-05
33,bvg,6,6,2019-04
37,bvg,6,3,2019-06
70,charité,6,5,2019-04
69,denkmal,6,5,2019-06
103,denkmal,6,4,2019-08
57,dgm,6,4,2019-04
41,diversity,6,3,2019-10
84,einkomm,6,5,2019-04
32,einkomm,6,2,2019-11
56,einkomm,6,5,2020-04
100,einschulbereich,6,4,2019-04
44,einwohn,6,5,2019-12
74,einwohnerdicht,6,4,2019-08
49,einwohnerinn und einwohn in berlin,6,5,2020-05
22,einwohnerinn und einwohn in berlin in lor planungsraum wohnlag wohndau herkunft ausland migrationshintergrund,6,4,2020-01
228,elektroaltgerat,6,3,2020-01
21,energieverbrauch,6,2,2020-01
39,entsorg,6,1,2020-05
225,erbbaurecht,6,5,2019-11
48,fahrplan,6,5,2019-07
44,fahrradstand,6,2,2020-01
30,feinstaub,6,3,2019-07
63,fis brok,6,5,2020-02
27,flachennutz,6,1,2019-10
39,flurstuck,6,3,2020-03
29,freistell,6,1,2020-03
177,friedrichshain kreuzberg,6,5,2019-12
36,gebaud,6,3,2019-04
56,geburt,6,2,2019-09
49,geburt,6,5,2020-02
30,gemeinschaft mit korperschaftsstatus,6,1,2019-03
31,geodat luftbild,6,1,2020-02
42,geologi,6,2,2019-05
27,geologi wms wfs,6,1,2020-03
26,gewass,6,1,2019-10
61,gewerbeanmeld,6,4,2020-04
37,grundstuck,6,1,2020-05
99,grundstuck erbbauberechtigt,6,3,2019-02
50,grundwass,6,3,2019-07
132,grundwassermessstell,6,5,2019-07
58,gtfs,6,4,2019-04
35,haltestell,6,6,2019-06
62,haltestell,6,4,2020-02
78,haushalt,6,4,2019-12
101,haushaltsplan 2019 2020,6,2,2020-02
25,histor kart,6,1,2020-04
30,hotel,6,4,2019-04
31,kart,6,4,2019-06
27,kindergart,6,3,2019-11
55,kriegsschad berlin,6,2,2019-10
47,kriminalitat,6,5,2019-12
62,kriminalitat,6,5,2020-01
30,larmbelast,6,1,2019-08
34,lebenswelt,6,1,2020-02
29,liegenschaftskatast,6,2,2020-04
28,list,6,1,2020-04
60,lod2,6,4,2019-05
55,luftbild,6,3,2019-04
78,miet,6,5,2020-01
49,mietspiegel,6,5,2019-05
31,mietspiegel,6,5,2020-03
36,mitt,6,2,2019-11
37,mobilitat,6,6,2019-11
23,nam,6,4,2019-02
28,nam,6,4,2019-12
56,nam,6,4,2020-05
38,naturschutz,6,2,2019-10
60,orthophoto,6,3,2020-01
29,ortsteil,6,3,2019-03
60,ozon,6,6,2019-08
34,pankow,6,3,2020-05
75,park,6,4,2020-01
46,plz,6,2,2019-09
37,polizei,6,5,2019-04
60,rad,6,4,2019-06
46,radrout,6,5,2019-05
61,rbs,6,3,2020-03
88,rbs bezirk,6,5,2019-07
134,s3106,6,3,2020-05
92,schul,6,6,2019-07
85,schul,6,6,2019-11
79,senatsbeschluss,6,6,2019-09
82,senatsbeschluss,6,4,2020-02
24,shap,6,3,2019-07
35,shapefil,6,5,2019-08
26,shp,6,2,2019-03
38,solaranlag,6,2,2020-03
56,stadtplan,6,4,2020-02
59,stadtplan,6,3,2020-04
88,stadtteil,6,6,2020-05
29,standardlastprofil,6,2,2019-08
46,standort,6,2,2020-02
75,strass,6,4,2020-04
153,strass,6,4,2020-05
24,strassenbefahr 2014,6,2,2019-10
244,strassennam,6,5,2019-05
31,strassennam,6,2,2019-09
65,strassennetz,6,2,2019-09
147,strassenverzeichnis berlin,6,3,2019-05
141,subway,6,3,2019-03
47,toilett,6,5,2020-04
58,topograph,6,3,2020-05
38,tourismus,6,5,2019-08
85,umwelt zon verkehr,6,3,2019-12
22,umweltzon,6,2,2020-03
31,utm,6,2,2019-08
36,vbb,6,4,2019-05
70,verbraucherpreis,6,5,2020-05
51,verkehr,6,4,2019-06
21,verkehrslenk,6,3,2020-03
130,verkehrsmeng,6,4,2019-02
26,vermess,6,3,2020-03
51,vornam,6,5,2019-12
73,wahl,6,4,2019-08
53,wahl,6,2,2019-11
34,wass wms wfs,6,2,2020-03
35,webatlas,6,4,2019-03
31,wifi,6,4,2019-11
36,wms,6,5,2019-03
27,wohnlag,6,3,2020-01
103,wohnlag,6,3,2020-03
32,wohnlagenzuordn,6,2,2020-02
64,wohnung,6,2,2019-06
89,wohnung,6,3,2019-08
60,wohnungsmiet,6,2,2019-10
28,zaa,6,1,2019-03
23,2009,7,1,2019-11
35,2017,7,3,2019-11
30,adress,7,5,2019-09
38,aktuell einwohnerzahl,7,4,2020-04
38,alkis,7,4,2019-06
81,alkis,7,6,2020-02
35,alkis,7,6,2020-05
19,alt,7,4,2020-04
42,arbeitslos,7,3,2019-10
22,ausland,7,2,2019-08
61,baufertigstell,7,3,2019-05
35,bericht,7,2,2020-02
31,berlin,7,3,2019-07
57,besucherzahl,7,5,2020-01
87,beteiligungsdatenbank,7,5,2019-11
63,bezirk,7,6,2019-09
36,bezirk mitt,7,3,2019-09
50,bezirksgrenz,7,5,2019-10
23,block,7,1,2019-06
20,bod,7,3,2019-10
77,bodenrichtwert,7,4,2019-07
50,bodenrichtwert,7,3,2019-09
23,breitband,7,3,2020-04
29,brunn,7,5,2020-05
114,covid 19,7,5,2020-03
24,denkmalkart,7,2,2020-04
33,dop,7,5,2019-07
42,einkomm,7,5,2019-12
30,einwohn,7,6,2019-11
21,einwohn in den ortsteil,7,5,2019-10
62,einwohnerzahl,7,4,2019-03
31,emission,7,1,2020-05
25,energi,7,3,2020-01
29,energieverbrauch,7,5,2019-04
26,europawahl,7,4,2019-11
48,fahrplan,7,3,2020-02
31,fahrrad,7,5,2019-03
42,fahrrad,7,6,2020-03
64,feuerwehr,7,4,2019-03
89,fis brok,7,6,2019-03
50,fluchtling,7,3,2019-05
62,flurkart,7,6,2019-11
95,flurstuck,7,4,2019-04
49,friedrichshain,7,6,2019-08
24,friedrichshain kreuzberg,7,3,2019-08
32,geburt,7,3,2020-01
96,gemark,7,5,2020-04
28,gewass,7,2,2019-09
53,grenz,7,3,2019-04
25,grenz,7,3,2020-03
63,grundschul reinickendorf,7,3,2019-04
51,grunflach,7,4,2019-10
27,gtfs,7,7,2019-06
32,gtfs,7,7,2020-05
39,haltestell,7,6,2019-07
37,haushalt,7,3,2019-03
46,haushalt,7,4,2020-04
19,isu5,7,1,2020-01
47,kart,7,2,2019-11
48,katast,7,6,2019-08
47,kita,7,4,2019-04
30,kita,7,5,2019-06
62,kita,7,5,2020-05
19,klima,7,4,2019-09
34,kultur,7,2,2019-02
57,larm,7,3,2019-10
19,lebenswelt,7,2,2019-02
78,liegenschaftskart,7,6,2019-07
127,lod1,7,5,2019-11
46,lor planungsraum,7,4,2019-08
46,lor shp,7,4,2019-06
54,miet,7,5,2019-10
69,mindestlohn,7,6,2020-02
104,mobilitat,7,4,2019-04
33,naturdenkmal,7,5,2020-03
18,neukolln,7,4,2019-09
40,opnv,7,6,2020-04
48,orthophoto,7,5,2019-06
53,ortsteil,7,3,2019-05
32,park,7,6,2019-09
117,park,7,6,2019-12
68,platz,7,3,2019-11
28,postleitzahl,7,2,2019-06
86,postleitzahl,7,4,2019-09
50,postleitzahl,7,4,2019-12
43,rbs,7,7,2019-06
18,rbs block,7,2,2019-02
115,rbs block,7,4,2019-04
29,reinickendorf,7,4,2020-02
51,schlierseestr,7,3,2020-04
43,schul,7,4,2019-05
61,schulerticket,7,3,2019-04
24,seniorensport,7,7,2019-05
33,shapefil,7,6,2019-05
45,shapefil,7,6,2019-10
22,shp,7,3,2019-06
35,sozial,7,3,2019-10
28,sozialstruktur,7,1,2020-05
16,statist block,7,2,2019-02
66,statist gebiet,7,2,2020-05
78,steglitz zehlendorf,7,6,2020-02
20,strassenbefahr,7,2,2019-07
64,strassenbefahr,7,4,2020-02
35,strassenverzeichnis,7,5,2019-04
22,strom,7,3,2019-09
18,todesursach,7,1,2020-01
26,topograph,7,2,2019-04
21,transport,7,3,2019-07
100,trinkbrunn im bezirk,7,5,2019-09
44,u bahn,7,5,2019-03
40,u bahn,7,3,2020-03
21,umwelt,7,4,2019-12
52,umweltatlas,7,3,2019-04
49,umweltatlas,7,4,2019-07
32,unterkunft,7,2,2019-04
25,vbb,7,7,2019-12
96,verarbeitungsbetrieb eier,7,3,2020-02
26,verkehr,7,5,2019-05
24,wass,7,4,2019-09
22,wasserbetrieb,7,1,2019-03
28,weihnachtsmarkt,7,5,2019-10
24,wfs,7,2,2019-03
30,wfs,7,1,2020-05
22,wms,7,3,2020-04
23,wohnatlas,7,1,2019-09
53,zahlstell,7,7,2019-07
18,2017,8,2,2019-03
20,adress,8,4,2020-04
22,alkis,8,5,2019-02
23,alt,8,3,2019-12
25,arbeitslos,8,2,2019-11
33,baum,8,6,2019-08
38,berlin k5,8,2,2020-05
67,bevolkerungsdicht,8,5,2020-03
18,brandenburg,8,3,2019-08
31,bvg,8,5,2020-04
90,carsharing,8,6,2020-05
17,einkomm,8,4,2019-02
40,einwohn,8,5,2019-06
20,einwohnerinn und einwohn in berlin,8,1,2019-03
29,einwohnerinn und einwohn in berlin in lor planungsraum,8,3,2019-05
74,einwohnerinn und einwohn in berlin in lor planungsraum,8,5,2020-02
23,einwohnerinn und einwohn in berlin in lor planungsraum wohnlag wohndau herkunft ausland migrationshintergrund,8,3,2020-02
22,einwohnerinn und einwohn mit migrationshintergrund in berlin in lor planungsraum,8,1,2019-04
35,einwohnerzahl,8,7,2020-04
111,einwohnerzahl 2019,8,6,2020-01
27,energi,8,5,2019-04
46,fahrrad,8,7,2019-04
17,flach,8,1,2020-04
19,flachennutzungsplan,8,3,2019-03
57,flurkart,8,3,2020-05
42,flurstuck,8,4,2019-06
65,flurstuck,8,8,2019-10
22,friedrichshain kreuzberg,8,5,2020-02
52,gebaud,8,5,2020-03
23,grun,8,2,2020-05
27,grunflach,8,3,2020-02
17,gutachterausschuss,8,1,2019-12
32,hoh,8,4,2020-04
66,kita,8,6,2019-09
18,kita,8,8,2020-03
33,ladesaul,8,5,2020-05
27,lor,8,3,2019-02
16,lor,8,5,2020-01
24,lor kart,8,3,2019-04
48,luftbild,8,4,2020-01
35,luftbild,8,3,2020-03
78,miet,8,7,2019-04
19,mietentwickl berlin,8,1,2019-10
15,open data,8,1,2019-07
13,pankow,8,5,2020-01
14,parkplatz,8,3,2019-07
15,polizei,8,5,2020-01
37,postleitzahl,8,5,2019-05
22,postleitzahl,8,5,2019-10
42,radfahr,8,4,2019-04
77,rbs adress,8,5,2019-06
81,senatsbeschluss,8,7,2020-04
23,shapefil,8,7,2019-07
20,shapefil,8,7,2019-11
14,shp,8,1,2020-01
16,shp,8,2,2020-04
20,standort,8,1,2019-12
53,steglitz,8,6,2020-02
19,strassenbefahr,8,1,2019-06
35,strassenverzeichnis,8,7,2019-09
58,strassenverzeichnis,8,5,2020-03
33,tourismus,8,6,2019-09
167,verdien gart landschaftsbau,8,5,2019-08
21,verkehr,8,2,2019-08
24,verkehr,8,3,2020-03
17,versiegel,8,2,2019-11
25,verwaltungsvorschrift,8,7,2019-04
43,vornam,8,5,2019-09
16,wahl,8,2,2019-09
34,wahlbezirk,8,6,2019-05
37,wfs,8,2,2019-07
18,wms,8,2,2019-12
25,adress,9,3,2019-03
14,adress,9,3,2019-10
20,alkis,9,6,2019-05
39,alkis,9,5,2019-12
38,baum,9,7,2019-09
70,baum,9,9,2020-04
39,bevolker,9,7,2019-05
28,bevolker,9,7,2019-07
36,bezirk,9,7,2019-02
47,bodenrichtwert,9,6,2019-03
33,bodenrichtwert,9,3,2020-02
149,einwohn 2017,9,9,2019-03
16,einwohn berlin in lor planungsraum,9,1,2019-04
19,einwohn lor planungsraum,9,2,2020-03
30,einwohnerinn und einwohn,9,5,2019-05
94,einwohnerinn und einwohn in berlin in lor planungsraum,9,4,2020-05
26,einwohnerzahl,9,3,2019-12
23,einwohnerzahl,9,6,2020-01
76,europawahl 2019,9,6,2019-05
33,fahrrad,9,7,2019-06
21,fahrrad,9,9,2019-09
31,fahrrad,9,8,2020-01
49,fahrradstand,9,7,2019-11
32,flurstuck,9,7,2019-08
27,geltungsbereich,9,5,2019-07
45,gemark,9,8,2019-08
27,gtfs,9,9,2019-08
57,haushalt,9,6,2019-05
19,katast,9,5,2019-11
12,lichtenberg,9,3,2019-04
17,lor,9,6,2019-07
33,luftbild,9,5,2019-03
36,neukolln,9,4,2020-02
48,orthophoto,9,6,2020-05
14,ortsteil,9,4,2019-09
38,ortsteil,9,6,2019-12
24,parkraum,9,6,2019-12
15,polizei,9,4,2019-08
21,poll,9,5,2019-04
26,rbs,9,6,2019-09
86,schul,9,8,2019-02
45,schul,9,6,2019-12
66,schul,9,6,2020-01
57,senatsbeschluss,9,7,2019-08
15,servic,9,1,2020-03
69,student,9,4,2020-03
93,tankstell,9,8,2019-07
37,toilett,9,5,2020-02
140,topograph,9,8,2020-02
57,u bahn,9,5,2019-07
16,umweltzon,9,4,2019-12
32,vbb,9,8,2019-07
20,verkauv erbbaubelastet grundstuck an den erbbauberechtigt,9,3,2019-02
12,verkehr,9,6,2019-02
19,verkehr,9,3,2020-05
18,vermess at ba fk berlin de,9,4,2019-07
15,wahl,9,4,2019-03
28,wahllokal,9,4,2019-05
11,xml,9,1,2019-12
17,adress,10,4,2020-01
20,adress,10,7,2020-02
39,alkis,10,7,2019-03
9,alleinerzieh,10,4,2019-02
25,altlast,10,3,2019-08
10,ausland,10,1,2019-12
29,bezirk,10,6,2020-01
23,block,10,2,2019-10
19,bodenrichtwert,10,4,2019-08
9,bodenrichtwert,10,2,2019-12
16,bvg,10,9,2019-03
13,coronavirus,10,4,2020-03
16,dgm,10,4,2019-06
19,einkomm,10,6,2019-05
9,einkomm,10,3,2019-10
11,finanz,10,2,2020-01
29,flurstuck,10,6,2019-07
48,flurstuck,10,9,2019-09
26,gebaud,10,7,2019-07
38,gemark,10,9,2019-11
33,grundwass,10,3,2020-04
14,gtfs,10,8,2019-02
29,gtfs,10,9,2019-09
32,gtfs,10,10,2019-10
31,hauskoordinat,10,4,2019-04
27,lichterfeld histor kart,10,4,2019-12
40,liegenschaftskart,10,7,2019-08
41,lod2,10,8,2019-09
11,lor planungsraum,10,1,2019-05
23,lor planungsraum,10,5,2020-03
44,lor planungsraum am 31 12 2008,10,3,2020-05
11,luft,10,6,2019-10
62,miet,10,8,2019-12
36,ortsteil,10,3,2020-03
12,ozon,10,8,2019-07
27,polizei,10,5,2019-09
34,postleitzahl,10,5,2019-08
44,senatsbeschluss,10,6,2019-11
13,senior,10,1,2019-05
9,shap,10,3,2019-04
20,shapefil,10,5,2019-09
29,shapefil,10,5,2019-12
20,sport,10,2,2019-04
91,strass,10,6,2019-07
32,strassenbefahr,10,5,2019-05
24,vbb,10,6,2019-06
13,vbb,10,8,2019-10
27,vbb,10,8,2020-05
132,vornam 2018,10,8,2020-01
42,wass,10,4,2019-11
14,wohn,10,3,2019-11
10,wohndau,10,3,2019-03
23,wohnlag,10,4,2019-04
31,adress,11,6,2019-05
14,afs,11,4,2019-12
7,api,11,4,2019-04
9,atkis,11,2,2019-05
10,atkis,11,1,2019-08
18,ausland einwohn,11,3,2020-02
7,basis dlm,11,1,2020-01
23,block,11,4,2019-03
5,bod,11,1,2019-04
12,bodenrichtwert,11,4,2020-04
13,bvg,11,6,2020-05
20,einkomm,11,7,2020-01
20,einkomm,11,4,2020-03
25,einwohn,11,7,2019-10
24,einwohn,11,6,2020-02
45,einwohnerzahl,11,9,2020-03
12,erdwarm,11,1,2020-05
19,europawahl,11,6,2019-04
25,fahrrad,11,10,2020-05
28,flachennutz,11,3,2019-04
6,gebaud,11,3,2019-02
9,gesund,11,3,2020-04
13,gtfs,11,10,2020-04
36,krankenhaus,11,8,2020-04
10,larmkart,11,1,2020-04
12,liegenschaftskart,11,4,2019-05
21,lor planungsraum,11,5,2019-03
18,luftbild,11,4,2020-05
43,miet,11,8,2019-11
30,mietspiegel,11,4,2020-02
46,migrationshintergrund,11,10,2019-03
18,nam,11,7,2019-11
22,ortsteil,11,6,2019-11
23,pump,11,9,2019-05
32,rbs block,11,7,2019-03
73,senatsbeschluss,11,10,2019-06
8,shp,11,2,2019-12
13,strass,11,4,2019-02
31,strass,11,5,2019-12
27,strassenverzeichnis,11,5,2019-05
47,trodelmarkt,11,10,2020-05
12,vbb,11,8,2019-03
6,vbb,11,6,2019-04
14,wohn,11,3,2020-03
12,alkis,12,4,2020-03
14,arbeitslos,12,4,2019-04
54,baum,12,10,2019-11
32,baum,12,6,2019-12
20,baum,12,6,2020-05
21,bezirk,12,7,2019-05
24,bezirk,12,7,2020-05
12,breitband,12,2,2019-12
8,bundestagswahl,12,3,2020-01
13,dgm,12,7,2019-07
34,digital orthophotos,12,5,2019-06
13,dop,12,5,2020-02
26,einkomm,12,4,2020-02
26,einwohn,12,7,2020-05
17,feuerwehr,12,5,2019-09
24,flurkart,12,8,2019-02
15,flurkart,12,10,2019-10
10,geologi,12,2,2020-03
7,geometri,12,5,2019-03
11,gewass,12,5,2019-06
14,gewass,12,3,2019-08
28,gtfs,12,11,2019-11
19,kart,12,3,2019-07
21,land,12,4,2020-05
13,luftbild,12,4,2019-12
15,ortsteil,12,5,2020-02
18,rbs,12,8,2019-04
19,rbs,12,7,2019-12
28,schul,12,9,2019-08
34,schul,12,9,2019-09
53,senatsbeschluss,12,10,2020-03
6,umweltatlas,12,2,2019-10
15,vbb,12,7,2019-02
34,vbb,12,10,2019-11
28,vbb,12,10,2020-01
14,vbb,12,10,2020-02
17,vornam,12,10,2019-08
16,wms,12,3,2020-05
10,zugriff,12,1,2019-09
8,bezirk,13,7,2019-04
26,bezirk,13,9,2019-08
17,bezirk,13,11,2020-03
28,dgm,13,7,2020-03
49,digital farbig orthophoto 2018,13,11,2019-06
12,dop20rgb,13,2,2019-06
8,einkomm,13,9,2019-03
16,einwohn,13,6,2019-07
8,einwohn,13,7,2020-04
9,energi,13,1,2019-09
17,fahrrad,13,8,2019-05
22,fahrrad,13,11,2019-12
17,friedrichshain kreuzberg,13,4,2019-10
18,gemark,13,9,2019-10
7,geodat,13,5,2019-02
4,geometri,13,4,2019-04
9,geometri,13,4,2019-07
15,gtfs,13,12,2019-12
8,json,13,3,2019-11
11,krankenhaus,13,5,2019-09
15,lor,13,10,2019-04
17,lor,13,9,2020-02
8,lor einwohn,13,1,2019-06
20,luftbild atom,13,3,2019-08
10,nam,13,7,2020-01
15,orthophoto,13,5,2020-04
21,ortsteil,13,9,2020-04
21,ozon,13,7,2019-06
11,rbs,13,6,2019-02
44,senatsbeschluss,13,11,2019-04
13,strass,13,6,2019-03
15,vornam,13,12,2020-05
104,wahllokal 2019,13,6,2019-05
21,adress,14,5,2019-02
13,alkis,14,8,2019-04
15,arbeitslos,14,8,2019-06
30,berlin mau,14,9,2019-10
36,bezirksamt friedrichshain kreuzberg von berlin vermess,14,6,2019-07
25,bvg,14,8,2019-09
11,einwohn,14,5,2019-04
17,energieverbrauch,14,9,2019-03
18,europawahl,14,13,2019-05
22,fahrrad,14,12,2019-07
16,fahrrad,14,12,2019-10
7,fahrrad,14,9,2020-04
17,flurkart,14,9,2019-04
25,flurstuck,14,8,2019-05
24,gebaud,14,9,2020-01
14,gebaud,14,6,2020-04
11,gtfs,14,13,2019-07
11,gtfs,14,11,2020-03
6,lor planungsraum,14,1,2020-01
10,ortsteil,14,10,2019-07
27,schul,14,11,2019-03
3,strass,14,7,2019-04
25,strass,14,7,2020-02
16,temperatur,14,4,2019-08
7,toilett,14,8,2019-12
13,vbb,14,9,2019-09
6,wass,14,5,2019-05
6,wms,14,5,2020-03
9,wohndau,14,3,2020-03
